ESTADO ;CIDADE;Letra;;
Rio Grande do Norte;Santo Antônio;S;;
Rio Grande do Norte;São Bento do Norte;S;;
Rio Grande do Norte;São Bento do Trairi;S;;
Rio Grande do Norte;São Fernando;S;;
Rio Grande do Norte;São Francisco do Oeste;S;;
Rio Grande do Norte;São Gonçalo do Amarante;S;;
Rio Grande do Norte;São João do Sabugi;S;;
Rio Grande do Norte;São José de Mipibu;S;;
Rio Grande do Norte;São José do Campestre;S;;
Rio Grande do Norte;São José do Seridó;S;;
Rio Grande do Norte;São Miguel;S;;
Rio Grande do Norte;São Miguel do Gostoso;S;;
Rio Grande do Norte;São Paulo do Potengi;S;;
Rio Grande do Norte;São Pedro;S;;
Rio Grande do Norte;São Rafael;S;;
Rio Grande do Norte;São Tomé;S;;
Rio Grande do Norte;São Vicente;S;;
Rio Grande do Norte;Senador Elói de Souza;S;;
Rio Grande do Norte;Senador Georgino Avelino;S;;
Rio Grande do Norte;Serra Caiada;S;;
Rio Grande do Norte;Serra de São Bento;S;;
Rio Grande do Norte;Serra do Mel;S;;
Rio Grande do Norte;Serra Negra do Norte;S;;
Rio Grande do Norte;Serrinha;S;;
Rio Grande do Norte;Serrinha dos Pintos;S;;
Rio Grande do Norte;Severiano Melo;S;;
Rio Grande do Norte;Sítio Novo;S;;
Rio Grande do Norte;Taboleiro Grande;T;;
Rio Grande do Norte;Taipu;T;;
Rio Grande do Norte;Tangará;T;;
Rio Grande do Norte;Tenente Ananias;T;;
Rio Grande do Norte;Tenente Laurentino Cruz;T;;
Rio Grande do Norte;Tibau;T;;
Rio Grande do Norte;Tibau do Sul;T;;
Rio Grande do Norte;Timbaúba dos Batistas;T;;
Rio Grande do Norte;Touros;T;;
Rio Grande do Norte;Triunfo Potiguar;T;;
Rio Grande do Norte;Umarizal;U;;
Rio Grande do Norte;Upanema;U;;
Rio Grande do Norte;Várzea;V;;
Rio Grande do Norte;Venha-Ver;V;;
Rio Grande do Norte;Vera Cruz;V;;
Rio Grande do Norte;Viçosa;V;;
Rio Grande do Norte;Vila Flor;V;;
Rio Grande do Sul;Aceguá;A;;
Rio Grande do Sul;Água Santa;A;;
Rio Grande do Sul;Agudo;A;;
Rio Grande do Sul;Ajuricaba;A;;
Rio Grande do Sul;Alecrim;A;;
Rio Grande do Sul;Alegrete;A;;
Rio Grande do Sul;Alegria;A;;
Rio Grande do Sul;Almirante Tamandaré do Sul;A;;
Rio Grande do Sul;Alpestre;A;;
Rio Grande do Sul;Alto Alegre;A;;
Rio Grande do Sul;Alto Feliz;A;;
Rio Grande do Sul;Alvorada;A;;
Rio Grande do Sul;Amaral Ferrador;A;;
Rio Grande do Sul;Ametista do Sul;A;;
Rio Grande do Sul;André da Rocha;A;;
Rio Grande do Sul;Anta Gorda;A;;
Rio Grande do Sul;Antônio Prado;A;;
Rio Grande do Sul;Arambaré;A;;
Rio Grande do Sul;Araricá;A;;
Rio Grande do Sul;Aratiba;A;;
Rio Grande do Sul;Arroio do Meio;A;;
Rio Grande do Sul;Arroio do Padre;A;;
Rio Grande do Sul;Arroio do Sal;A;;
Rio Grande do Sul;Arroio do Tigre;A;;
Rio Grande do Sul;Arroio dos Ratos;A;;
Rio Grande do Sul;Arroio Grande;A;;
Rio Grande do Sul;Arvorezinha;A;;
Rio Grande do Sul;Augusto Pestana;A;;
Rio Grande do Sul;Áurea;A;;
Rio Grande do Sul;Bagé;B;;
Rio Grande do Sul;Balneário Pinhal;B;;
Rio Grande do Sul;Barão;B;;
Rio Grande do Sul;Barão de Cotegipe;B;;
Rio Grande do Sul;Barão do Triunfo;B;;
Rio Grande do Sul;Barra do Guarita;B;;
Rio Grande do Sul;Barra do Quaraí;B;;
Rio Grande do Sul;Barra do Ribeiro;B;;
Rio Grande do Sul;Barra do Rio Azul;B;;
Rio Grande do Sul;Barra Funda;B;;
Rio Grande do Sul;Barracão;B;;
Rio Grande do Sul;Barros Cassal;B;;
Rio Grande do Sul;Benjamin Constant do Sul;B;;
Rio Grande do Sul;Bento Gonçalves;B;;
Rio Grande do Sul;Boa Vista das Missões;B;;
Rio Grande do Sul;Boa Vista do Buricá;B;;
Rio Grande do Sul;Boa Vista do Cadeado;B;;
Rio Grande do Sul;Boa Vista do Incra;B;;
Rio Grande do Sul;Boa Vista do Sul;B;;
Rio Grande do Sul;Bom Jesus;B;;
Rio Grande do Sul;Bom Princípio;B;;
Rio Grande do Sul;Bom Progresso;B;;
Rio Grande do Sul;Bom Retiro do Sul;B;;
Rio Grande do Sul;Boqueirão do Leão;B;;
Rio Grande do Sul;Bossoroca;B;;
Rio Grande do Sul;Bozano;B;;
Rio Grande do Sul;Braga;B;;
Rio Grande do Sul;Brochier;B;;
Rio Grande do Sul;Butiá;B;;
Rio Grande do Sul;Caçapava do Sul;C;;
Rio Grande do Sul;Cacequi;C;;
Rio Grande do Sul;Cachoeira do Sul;C;;
Rio Grande do Sul;Cachoeirinha;C;;
Rio Grande do Sul;Cacique Doble;C;;
Rio Grande do Sul;Caibaté;C;;
Rio Grande do Sul;Caiçara;C;;
Rio Grande do Sul;Camaquã;C;;
Rio Grande do Sul;Camargo;C;;
Rio Grande do Sul;Cambará do Sul;C;;
Rio Grande do Sul;Campestre da Serra;C;;
Rio Grande do Sul;Campina das Missões;C;;
Rio Grande do Sul;Campinas do Sul;C;;
Rio Grande do Sul;Campo Bom;C;;
Rio Grande do Sul;Campo Novo;C;;
Rio Grande do Sul;Campos Borges;C;;
Rio Grande do Sul;Candelária;C;;
Rio Grande do Sul;Cândido Godói;C;;
Rio Grande do Sul;Candiota;C;;
Rio Grande do Sul;Canela;C;;
Rio Grande do Sul;Canguçu;C;;
Rio Grande do Sul;Canoas;C;;
Rio Grande do Sul;Canudos do Vale;C;;
Rio Grande do Sul;Capão Bonito do Sul;C;;
Rio Grande do Sul;Capão da Canoa;C;;
Rio Grande do Sul;Capão do Cipó;C;;
Rio Grande do Sul;Capão do Leão;C;;
Rio Grande do Sul;Capela de Santana;C;;
Rio Grande do Sul;Capitão;C;;
Rio Grande do Sul;Capivari do Sul;C;;
Rio Grande do Sul;Caraá;C;;
Rio Grande do Sul;Carazinho;C;;
Rio Grande do Sul;Carlos Barbosa;C;;
Rio Grande do Sul;Carlos Gomes;C;;
Rio Grande do Sul;Casca;C;;
Rio Grande do Sul;Caseiros;C;;
Rio Grande do Sul;Catuípe;C;;
Rio Grande do Sul;Caxias do Sul;C;;
Rio Grande do Sul;Centenário;C;;
Rio Grande do Sul;Cerrito;C;;
Rio Grande do Sul;Cerro Branco;C;;
Rio Grande do Sul;Cerro Grande do Sul;C;;
Rio Grande do Sul;Cerro Grande;C;;
Rio Grande do Sul;Cerro Largo;C;;
Rio Grande do Sul;Chapada;C;;
Rio Grande do Sul;Charqueadas;C;;
Rio Grande do Sul;Charrua;C;;
Rio Grande do Sul;Chiapetta;C;;
Rio Grande do Sul;Chuí;C;;
Rio Grande do Sul;Chuvisca;C;;
Rio Grande do Sul;Cidreira;C;;
Rio Grande do Sul;Ciríaco;C;;
Rio Grande do Sul;Colinas;C;;
Rio Grande do Sul;Colorado;C;;
Rio Grande do Sul;Condor;C;;
Rio Grande do Sul;Constantina;C;;
Rio Grande do Sul;Coqueiro Baixo;C;;
Rio Grande do Sul;Coqueiros do Sul;C;;
Rio Grande do Sul;Coronel Barros;C;;
Rio Grande do Sul;Coronel Bicaco;C;;
Rio Grande do Sul;Coronel Pilar;C;;
Rio Grande do Sul;Cotiporã;C;;
Rio Grande do Sul;Coxilha;C;;
Rio Grande do Sul;Crissiumal;C;;
Rio Grande do Sul;Cristal;C;;
Rio Grande do Sul;Cristal do Sul;C;;
Rio Grande do Sul;Cruz Alta;C;;
Rio Grande do Sul;Cruzaltense;C;;
Rio Grande do Sul;Cruzeiro do Sul;C;;
Rio Grande do Sul;David Canabarro;D;;
Rio Grande do Sul;Derrubadas;D;;
Rio Grande do Sul;Dezesseis de Novembro;D;;
Rio Grande do Sul;Dilermando de Aguiar;D;;
Rio Grande do Sul;Dois Irmãos das Missões;D;;
Rio Grande do Sul;Dois Irmãos;D;;
Rio Grande do Sul;Dois Lajeados;D;;
Rio Grande do Sul;Dom Feliciano;D;;
Rio Grande do Sul;Dom Pedrito;D;;
Rio Grande do Sul;Dom Pedro de Alcântara;D;;
Rio Grande do Sul;Dona Francisca;D;;
Rio Grande do Sul;Doutor Maurício Cardoso;D;;
Rio Grande do Sul;Doutor Ricardo;D;;
Rio Grande do Sul;Eldorado do Sul;E;;
Rio Grande do Sul;Encantado;E;;
Rio Grande do Sul;Encruzilhada do Sul;E;;
Rio Grande do Sul;Engenho Velho;E;;
Rio Grande do Sul;Entre Rios do Sul;E;;
Rio Grande do Sul;Entre-Ijuís;E;;
Rio Grande do Sul;Erebango;E;;
Rio Grande do Sul;Erechim;E;;
Rio Grande do Sul;Ernestina;E;;
Rio Grande do Sul;Erval Grande;E;;
Rio Grande do Sul;Erval Seco;E;;
Rio Grande do Sul;Esmeralda;E;;
Rio Grande do Sul;Esperança do Sul;E;;
Rio Grande do Sul;Espumoso;E;;
Rio Grande do Sul;Estação;E;;
Rio Grande do Sul;Estância Velha;E;;
Rio Grande do Sul;Esteio;E;;
Rio Grande do Sul;Estrela;E;;
Rio Grande do Sul;Estrela Velha;E;;
Rio Grande do Sul;Eugênio de Castro;E;;
Rio Grande do Sul;Fagundes Varela;F;;
Rio Grande do Sul;Farroupilha;F;;
Rio Grande do Sul;Faxinal do Soturno;F;;
Rio Grande do Sul;Faxinalzinho;F;;
Rio Grande do Sul;Fazenda Vilanova;F;;
Rio Grande do Sul;Feliz;F;;
Rio Grande do Sul;Flores da Cunha;F;;
Rio Grande do Sul;Floriano Peixoto;F;;
Rio Grande do Sul;Fontoura Xavier;F;;
Rio Grande do Sul;Formigueiro;F;;
Rio Grande do Sul;Forquetinha;F;;
Rio Grande do Sul;Fortaleza dos Valos;F;;
Rio Grande do Sul;Frederico Westphalen;F;;
Rio Grande do Sul;Garibaldi;G;;
Rio Grande do Sul;Garruchos;G;;
Rio Grande do Sul;Gaurama;G;;
Rio Grande do Sul;General Câmara;G;;
Rio Grande do Sul;Gentil;G;;
Rio Grande do Sul;Getúlio Vargas;G;;
Rio Grande do Sul;Giruá;G;;
Rio Grande do Sul;Glorinha;G;;
Rio Grande do Sul;Gramado dos Loureiros;G;;
Rio Grande do Sul;Gramado Xavier;G;;
Rio Grande do Sul;Gramado;G;;
Rio Grande do Sul;Gravataí;G;;
Rio Grande do Sul;Guabiju;G;;
Rio Grande do Sul;Guaíba;G;;
Rio Grande do Sul;Guaporé;G;;
Rio Grande do Sul;Guarani das Missões;G;;
Rio Grande do Sul;Harmonia;H;;
Rio Grande do Sul;Herval;H;;
Rio Grande do Sul;Herveiras;H;;
Rio Grande do Sul;Horizontina;H;;
Rio Grande do Sul;Hulha Negra;H;;
Rio Grande do Sul;Humaitá;H;;
Rio Grande do Sul;Ibarama;I;;
Rio Grande do Sul;Ibiaçá;I;;
Rio Grande do Sul;Ibiraiaras;I;;
Rio Grande do Sul;Ibirapuitã;I;;
Rio Grande do Sul;Ibirubá;I;;
Rio Grande do Sul;Igrejinha;I;;
Rio Grande do Sul;Ijuí;I;;
Rio Grande do Sul;Ilópolis;I;;
Rio Grande do Sul;Imbé;I;;
Rio Grande do Sul;Imigrante;I;;
Rio Grande do Sul;Independência;I;;
Rio Grande do Sul;Inhacorá;I;;
Rio Grande do Sul;Ipê;I;;
Rio Grande do Sul;Ipiranga do Sul;I;;
Rio Grande do Sul;Iraí;I;;
Rio Grande do Sul;Itaara;I;;
Rio Grande do Sul;Itacurubi;I;;
Rio Grande do Sul;Itapuca;I;;
Rio Grande do Sul;Itaqui;I;;
Rio Grande do Sul;Itati;I;;
Rio Grande do Sul;Itatiba do Sul;I;;
Rio Grande do Sul;Ivorá;I;;
Rio Grande do Sul;Ivoti;I;;
Rio Grande do Sul;Jaboticaba;J;;
Rio Grande do Sul;Jacuizinho;J;;
Rio Grande do Sul;Jacutinga;J;;
Rio Grande do Sul;Jaguarão;J;;
Rio Grande do Sul;Jaguari;J;;
Rio Grande do Sul;Jaquirana;J;;
Rio Grande do Sul;Jari;J;;
Rio Grande do Sul;Jóia;J;;
Rio Grande do Sul;Júlio de Castilhos;J;;
Rio Grande do Sul;Lagoa Bonita do Sul;L;;
Rio Grande do Sul;Lagoa dos Três Cantos;L;;
Rio Grande do Sul;Lagoa Vermelha;L;;
Rio Grande do Sul;Lagoão;L;;
Rio Grande do Sul;Lajeado;L;;
Rio Grande do Sul;Lajeado do Bugre;L;;
Rio Grande do Sul;Lavras do Sul;L;;
Rio Grande do Sul;Liberato Salzano;L;;
Rio Grande do Sul;Lindolfo Collor;L;;
Rio Grande do Sul;Linha Nova;L;;
Rio Grande do Sul;Maçambará;M;;
Rio Grande do Sul;Machadinho;M;;
Rio Grande do Sul;Mampituba;M;;
Rio Grande do Sul;Manoel Viana;M;;
Rio Grande do Sul;Maquiné;M;;
Rio Grande do Sul;Maratá;M;;
Rio Grande do Sul;Marau;M;;
Rio Grande do Sul;Marcelino Ramos;M;;
Rio Grande do Sul;Mariana Pimentel;M;;
Rio Grande do Sul;Mariano Moro;M;;
Rio Grande do Sul;Marques de Souza;M;;
Rio Grande do Sul;Mata;M;;
Rio Grande do Sul;Mato Castelhano;M;;
Rio Grande do Sul;Mato Leitão;M;;
Rio Grande do Sul;Mato Queimado;M;;
Rio Grande do Sul;Maximiliano de Almeida;M;;
Rio Grande do Sul;Minas do Leão;M;;
Rio Grande do Sul;Miraguaí;M;;
Rio Grande do Sul;Montauri;M;;
Rio Grande do Sul;Monte Alegre dos Campos;M;;
Rio Grande do Sul;Monte Belo do Sul;M;;
Rio Grande do Sul;Montenegro;M;;
Rio Grande do Sul;Mormaço;M;;
Rio Grande do Sul;Morrinhos do Sul;M;;
Rio Grande do Sul;Morro Redondo;M;;
Rio Grande do Sul;Morro Reuter;M;;
Rio Grande do Sul;Mostardas;M;;
Rio Grande do Sul;Muçum;M;;
Rio Grande do Sul;Muitos Capões;M;;
Rio Grande do Sul;Muliterno;M;;
Rio Grande do Sul;Não-Me-Toque;N;;
Rio Grande do Sul;Nicolau Vergueiro;N;;
Rio Grande do Sul;Nonoai;N;;
Rio Grande do Sul;Nova Alvorada;N;;
Rio Grande do Sul;Nova Araçá;N;;
Rio Grande do Sul;Nova Bassano;N;;
Rio Grande do Sul;Nova Boa Vista;N;;
Rio Grande do Sul;Nova Bréscia;N;;
Rio Grande do Sul;Nova Candelária;N;;
Rio Grande do Sul;Nova Esperança do Sul;N;;
Rio Grande do Sul;Nova Hartz;N;;
Rio Grande do Sul;Nova Pádua;N;;
Rio Grande do Sul;Nova Palma;N;;
Rio Grande do Sul;Nova Petrópolis;N;;
Rio Grande do Sul;Nova Prata;N;;
Rio Grande do Sul;Nova Ramada;N;;
Rio Grande do Sul;Nova Roma do Sul;N;;
Rio Grande do Sul;Nova Santa Rita;N;;
Rio Grande do Sul;Novo Barreiro;N;;
Rio Grande do Sul;Novo Cabrais;N;;
Rio Grande do Sul;Novo Hamburgo;N;;
Rio Grande do Sul;Novo Machado;N;;
Rio Grande do Sul;Novo Tiradentes;N;;
Rio Grande do Sul;Novo Xingu;N;;
Rio Grande do Sul;Osório;O;;
Rio Grande do Sul;Paim Filho;P;;
Rio Grande do Sul;Palmares do Sul;P;;
Rio Grande do Sul;Palmeira das Missões;P;;
Rio Grande do Sul;Palmitinho;P;;
Rio Grande do Sul;Panambi;P;;
Rio Grande do Sul;Pantano Grande;P;;
Rio Grande do Sul;Paraí;P;;
Rio Grande do Sul;Paraíso do Sul;P;;
Rio Grande do Sul;Pareci Novo;P;;
Rio Grande do Sul;Parobé;P;;
Rio Grande do Sul;Passa-Sete;P;;
Rio Grande do Sul;Passo do Sobrado;P;;
Rio Grande do Sul;Passo Fundo;P;;
Rio Grande do Sul;Paulo Bento;P;;
Rio Grande do Sul;Paverama;P;;
Rio Grande do Sul;Pedras Altas;P;;
Rio Grande do Sul;Pedro Osório;P;;
Rio Grande do Sul;Pejuçara;P;;
Rio Grande do Sul;Pelotas;P;;
Rio Grande do Sul;Picada Café;P;;
Rio Grande do Sul;Pinhal;P;;
Rio Grande do Sul;Pinhal da Serra;P;;
Rio Grande do Sul;Pinhal Grande;P;;
Rio Grande do Sul;Pinheirinho do Vale;P;;
Rio Grande do Sul;Pinheiro Machado;P;;
Rio Grande do Sul;Pinto Bandeira;P;;
Rio Grande do Sul;Pirapó;P;;
Rio Grande do Sul;Piratini;P;;
Rio Grande do Sul;Planalto;P;;
Rio Grande do Sul;Poço das Antas;P;;
Rio Grande do Sul;Pontão;P;;
Rio Grande do Sul;Ponte Preta;P;;
Rio Grande do Sul;Portão;P;;
Rio Grande do Sul;Porto Alegre;P;;
Rio Grande do Sul;Porto Lucena;P;;
Rio Grande do Sul;Porto Mauá;P;;
Rio Grande do Sul;Porto Vera Cruz;P;;
Rio Grande do Sul;Porto Xavier;P;;
Rio Grande do Sul;Pouso Novo;P;;
Rio Grande do Sul;Presidente Lucena;P;;
Rio Grande do Sul;Progresso;P;;
Rio Grande do Sul;Protásio Alves;P;;
Rio Grande do Sul;Putinga;P;;
Rio Grande do Sul;Quaraí;Q;;
Rio Grande do Sul;Quatro Irmãos;Q;;
Rio Grande do Sul;Quevedos;Q;;
Rio Grande do Sul;Quinze de Novembro;Q;;
Rio Grande do Sul;Redentora;R;;
Rio Grande do Sul;Relvado;R;;
Rio Grande do Sul;Restinga Sêca;R;;
Rio Grande do Sul;Rio dos Índios;R;;
Rio Grande do Sul;Rio Grande;R;;
Rio Grande do Sul;Rio Pardo;R;;
Rio Grande do Sul;Riozinho;R;;
Rio Grande do Sul;Roca Sales;R;;
Rio Grande do Sul;Rodeio Bonito;R;;
Rio Grande do Sul;Rolador;R;;
Rio Grande do Sul;Rolante;R;;
Rio Grande do Sul;Ronda Alta;R;;
Rio Grande do Sul;Rondinha;R;;
Rio Grande do Sul;Roque Gonzales;R;;
Rio Grande do Sul;Rosário do Sul;R;;
Rio Grande do Sul;Sagrada Família;S;;
Rio Grande do Sul;Saldanha Marinho;S;;
Rio Grande do Sul;Salto do Jacuí;S;;
Rio Grande do Sul;Salvador das Missões;S;;
Rio Grande do Sul;Salvador do Sul;S;;
Rio Grande do Sul;Sananduva;S;;
Rio Grande do Sul;Santa Bárbara do Sul;S;;
Rio Grande do Sul;Santa Cecília do Sul;S;;
Rio Grande do Sul;Santa Clara do Sul;S;;
Rio Grande do Sul;Santa Cruz do Sul;S;;
Rio Grande do Sul;Santa Margarida do Sul;S;;
Rio Grande do Sul;Santa Maria;S;;
Rio Grande do Sul;Santa Maria do Herval;S;;
Rio Grande do Sul;Santa Rosa;S;;
Rio Grande do Sul;Santa Tereza;S;;
Rio Grande do Sul;Santa Vitória do Palmar;S;;
Rio Grande do Sul;Santana da Boa Vista;S;;
Rio Grande do Sul;Sant'Ana do Livramento;S;;
Rio Grande do Sul;Santiago;S;;
Rio Grande do Sul;Santo Ângelo;S;;
Rio Grande do Sul;Santo Antônio da Patrulha;S;;
Rio Grande do Sul;Santo Antônio das Missões;S;;
Rio Grande do Sul;Santo Antônio do Palma;S;;
Rio Grande do Sul;Santo Antônio do Planalto;S;;
Rio Grande do Sul;Santo Augusto;S;;
Rio Grande do Sul;Santo Cristo;S;;
Rio Grande do Sul;Santo Expedito do Sul;S;;
Rio Grande do Sul;São Borja;S;;
Rio Grande do Sul;São Domingos do Sul;S;;
Rio Grande do Sul;São Francisco de Assis;S;;
Rio Grande do Sul;São Francisco de Paula;S;;
Rio Grande do Sul;São Gabriel;S;;
Rio Grande do Sul;São Jerônimo;S;;
Rio Grande do Sul;São João da Urtiga;S;;
Rio Grande do Sul;São João do Polêsine;S;;
Rio Grande do Sul;São Jorge;S;;
Rio Grande do Sul;São José das Missões;S;;
Rio Grande do Sul;São José do Herval;S;;
Rio Grande do Sul;São José do Hortêncio;S;;
Rio Grande do Sul;São José do Inhacorá;S;;
Rio Grande do Sul;São José do Norte;S;;
Rio Grande do Sul;São José do Ouro;S;;
Rio Grande do Sul;São José do Sul;S;;
Rio Grande do Sul;São José dos Ausentes;S;;
Rio Grande do Sul;São Leopoldo;S;;
Rio Grande do Sul;São Lourenço do Sul;S;;
Rio Grande do Sul;São Luiz Gonzaga;S;;
Rio Grande do Sul;São Marcos;S;;
Rio Grande do Sul;São Martinho;S;;
Rio Grande do Sul;São Martinho da Serra;S;;
Rio Grande do Sul;São Miguel das Missões;S;;
Rio Grande do Sul;São Nicolau;S;;
Rio Grande do Sul;São Paulo das Missões;S;;
Rio Grande do Sul;São Pedro da Serra;S;;
Rio Grande do Sul;São Pedro das Missões;S;;
Rio Grande do Sul;São Pedro do Butiá;S;;
Rio Grande do Sul;São Pedro do Sul;S;;
Rio Grande do Sul;São Sebastião do Caí;S;;
Rio Grande do Sul;São Sepé;S;;
Rio Grande do Sul;São Valentim;S;;
Rio Grande do Sul;São Valentim do Sul;S;;
Rio Grande do Sul;São Valério do Sul;S;;
Rio Grande do Sul;São Vendelino;S;;
Rio Grande do Sul;São Vicente do Sul;S;;
Rio Grande do Sul;Sapiranga;S;;
Rio Grande do Sul;Sapucaia do Sul;S;;
Rio Grande do Sul;Sarandi;S;;
Rio Grande do Sul;Seberi;S;;
Rio Grande do Sul;Sede Nova;S;;
Rio Grande do Sul;Segredo;S;;
Rio Grande do Sul;Selbach;S;;
Rio Grande do Sul;Senador Salgado Filho;S;;
Rio Grande do Sul;Sentinela do Sul;S;;
Rio Grande do Sul;Serafina Corrêa;S;;
Rio Grande do Sul;Sério;S;;
Rio Grande do Sul;Sertão;S;;
Rio Grande do Sul;Sertão Santana;S;;
Rio Grande do Sul;Sete de Setembro;S;;
Rio Grande do Sul;Severiano de Almeida;S;;
Rio Grande do Sul;Silveira Martins;S;;
Rio Grande do Sul;Sinimbu;S;;
Rio Grande do Sul;Sobradinho;S;;
Rio Grande do Sul;Soledade;S;;
Rio Grande do Sul;Tabaí;T;;
Rio Grande do Sul;Tapejara;T;;
Rio Grande do Sul;Tapera;T;;
Rio Grande do Sul;Tapes;T;;
Rio Grande do Sul;Taquara;T;;
Rio Grande do Sul;Taquari;T;;
Rio Grande do Sul;Taquaruçu do Sul;T;;
Rio Grande do Sul;Tavares;T;;
Rio Grande do Sul;Tenente Portela;T;;
Rio Grande do Sul;Terra de Areia;T;;
Rio Grande do Sul;Teutônia;T;;
Rio Grande do Sul;Tio Hugo;T;;
Rio Grande do Sul;Tiradentes do Sul;T;;
Rio Grande do Sul;Toropi;T;;
Rio Grande do Sul;Torres;T;;
Rio Grande do Sul;Tramandaí;T;;
Rio Grande do Sul;Travesseiro;T;;
Rio Grande do Sul;Três Arroios;T;;
Rio Grande do Sul;Três Cachoeiras;T;;
Rio Grande do Sul;Três Coroas;T;;
Rio Grande do Sul;Três de Maio;T;;
Rio Grande do Sul;Três Forquilhas;T;;
Rio Grande do Sul;Três Palmeiras;T;;
Rio Grande do Sul;Três Passos;T;;
Rio Grande do Sul;Trindade do Sul;T;;
Rio Grande do Sul;Triunfo;T;;
Rio Grande do Sul;Tucunduva;T;;
Rio Grande do Sul;Tunas;T;;
Rio Grande do Sul;Tupanci do Sul;T;;
Rio Grande do Sul;Tupanciretã;T;;
Rio Grande do Sul;Tupandi;T;;
Rio Grande do Sul;Tuparendi;T;;
Rio Grande do Sul;Turuçu;T;;
Rio Grande do Sul;Ubiretama;U;;
Rio Grande do Sul;União da Serra;U;;
Rio Grande do Sul;Unistalda;U;;
Rio Grande do Sul;Uruguaiana;U;;
Rio Grande do Sul;Vacaria;V;;
Rio Grande do Sul;Vale do Sol;V;;
Rio Grande do Sul;Vale Real;V;;
Rio Grande do Sul;Vale Verde;V;;
Rio Grande do Sul;Vanini;V;;
Rio Grande do Sul;Venâncio Aires;V;;
Rio Grande do Sul;Vera Cruz;V;;
Rio Grande do Sul;Veranópolis;V;;
Rio Grande do Sul;Vespasiano Corrêa;V;;
Rio Grande do Sul;Viadutos;V;;
Rio Grande do Sul;Viamão;V;;
Rio Grande do Sul;Vicente Dutra;V;;
Rio Grande do Sul;Victor Graeff;V;;
Rio Grande do Sul;Vila Flores;V;;
Rio Grande do Sul;Vila Lângaro;V;;
Rio Grande do Sul;Vila Maria;V;;
Rio Grande do Sul;Vila Nova do Sul;V;;
Rio Grande do Sul;Vista Alegre do Prata;V;;
Rio Grande do Sul;Vista Alegre;V;;
Rio Grande do Sul;Vista Gaúcha;V;;
Rio Grande do Sul;Vitória das Missões;V;;
Rio Grande do Sul;Westfália;W;;
Rio Grande do Sul;Xangri-lá;X;;
Rondônia;Alta Floresta d'Oeste;A;;
Rondônia;Alto Alegre dos Parecis;A;;
Rondônia;Alto Paraíso;A;;
Rondônia;Alvorada d'Oeste;A;;
Rondônia;Ariquemes;A;;
Rondônia;Buritis;B;;
Rondônia;Cabixi;C;;
Rondônia;Cacaulândia;C;;
Rondônia;Cacoal;C;;
Rondônia;Campo Novo de Rondônia;C;;
Rondônia;Candeias do Jamari;C;;
Rondônia;Castanheiras;C;;
Rondônia;Cerejeiras;C;;
Rondônia;Chupinguaia;C;;
Rondônia;Colorado do Oeste;C;;
Rondônia;Corumbiara;C;;
Rondônia;Costa Marques;C;;
Rondônia;Cujubim;C;;
Rondônia;Espigão d'Oeste;E;;
Rondônia;Governador Jorge Teixeira;G;;
Rondônia;Guajará-Mirim;G;;
Rondônia;Itapuã do Oeste;I;;
Rondônia;Jaru;J;;
Rondônia;Ji-Paraná;J;;
Rondônia;Machadinho d'Oeste;M;;
Rondônia;Ministro Andreazza;M;;
Rondônia;Mirante da Serra;M;;
Rondônia;Monte Negro;M;;
Rondônia;Nova Brasilândia d'Oeste;N;;
Rondônia;Nova Mamoré;N;;
Rondônia;Nova União;N;;
Rondônia;Novo Horizonte do Oeste;N;;
Rondônia;Ouro Preto do Oeste;O;;
Rondônia;Parecis;P;;
Rondônia;Pimenta Bueno;P;;
Rondônia;Pimenteiras do Oeste;P;;
Rondônia;Porto Velho;P;;
Rondônia;Presidente Médici;P;;
Rondônia;Primavera de Rondônia;P;;
Rondônia;Rio Crespo;R;;
Rondônia;Rolim de Moura;R;;
Rondônia;Santa Luzia d'Oeste;S;;
Rondônia;São Felipe d'Oeste;S;;
Rondônia;São Francisco do Guaporé;S;;
Rondônia;São Miguel do Guaporé;S;;
Rondônia;Seringueiras;S;;
Rondônia;Teixeirópolis;T;;
Rondônia;Theobroma;T;;
Rondônia;Urupá;U;;
Rondônia;Vale do Anari;V;;
Rondônia;Vale do Paraíso;V;;
Rondônia;Vilhena;V;;
Roraima;Amajari;A;;
Roraima;Alto Alegre;A;;
Roraima;Boa Vista;B;;
Roraima;Bonfim;B;;
Roraima;Cantá;C;;
Roraima;Caracaraí;C;;
Roraima;Caroebe;C;;
Roraima;Iracema;I;;
Roraima;Mucajaí;M;;
Roraima;Normandia;N;;
Roraima;Pacaraima;P;;
Roraima;Rorainópolis;R;;
Roraima;São João da Baliza;S;;
Roraima;São Luiz;S;;
Roraima;Uiramutã;U;;
Santa Catarina;Abdon Batista;A;;
Santa Catarina;Abelardo Luz;A;;
Santa Catarina;Agrolândia;A;;
Santa Catarina;Agronômica;A;;
Santa Catarina;Água Doce;A;;
Santa Catarina;Águas de Chapecó;A;;
Santa Catarina;Águas Frias;A;;
Santa Catarina;Águas Mornas;A;;
Santa Catarina;Alfredo Wagner;A;;
Santa Catarina;Alto Bela Vista;A;;
Santa Catarina;Anchieta;A;;
Santa Catarina;Angelina;A;;
Santa Catarina;Anita Garibaldi;A;;
Santa Catarina;Anitápolis;A;;
Santa Catarina;Antônio Carlos;A;;
Santa Catarina;Apiúna;A;;
Santa Catarina;Arabutã;A;;
